id,class,gearScore,dps,percent,date,duration,dead,weird
1013125,Ultimate Skill: Taijutsu,1620.0,17403667,19.4,1714703084606,400506,False,False
1013125,Night's Edge,1620.0,33488734,37.4,1714703084606,400506,False,False
1013125,Full Bloom,1630.8299560546875,805584,0.9,1714703084606,400506,False,False
1013125,Lunar Voice,1622.5,37814234,42.2,1714703084606,400506,False,False
1013097,Order of the Emperor,1620.0,23485133,27.4,1714702861365,413226,False,False
1013097,Desperate Salvation,1620.0,335010,0.4,1714702861365,413226,False,False
1013097,Enhanced Weapon,1620.8299560546875,27045983,31.5,1714702861365,413226,False,False
1013097,Death Strike,1622.5,34870000,40.7,1714702861365,413226,False,False
1013044,Lunar Voice,1630.0,39752295,35.6,1714702586377,313243,False,False
1013044,Remaining Energy,1620.0,37190081,33.3,1714702586377,313243,False,False
1013044,Blessed Aura,1631.6600341796875,973411,0.9,1714702586377,313243,True,False
1013044,Night's Edge,1620.8299560546875,33609355,30.1,1714702586377,313243,True,False
1013040,Brawl King Storm,1621.6600341796875,38088589,36.9,1714702529435,355978,False,False
1013040,Blessed Aura,1620.0,326907,0.3,1714702529435,355978,False,False
1013040,Surge,1620.0,28366608,27.5,1714702529435,355978,False,False
1013040,Lunar Voice,1631.6600341796875,36366183,35.3,1714702529435,355978,False,False
1013036,Desperate Salvation,1630.0,475978,0.4,1714702512450,328053,False,False
1013036,Mayhem,1630.0,39177389,33.9,1714702512450,328053,False,False
1013036,Lunar Voice,1630.0,36449257,31.5,1714702512450,328053,False,False
1013036,Esoteric Skill Enhancement,1620.0,39566220,34.2,1714702512450,328053,False,False
1013022,Blessed Aura,1620.0,461478,0.5,1714702396399,367417,False,False
1013022,Mayhem,1620.0,30852250,32.4,1714702396399,367417,False,False
1013022,Igniter,1622.5,21751469,22.9,1714702396399,367417,True,False
1013022,Full Moon Harvester,1631.6600341796875,42092453,44.2,1714702396399,367417,False,False
1012995,Drizzle,1635.8299560546875,45827178,35.1,1714702169216,283259,False,False
1012995,Full Bloom,1631.6600341796875,651930,0.5,1714702169216,283259,False,False
1012995,Asura's Path,1635.0,46620817,35.7,1714702169216,283259,False,False
1012995,Combat Readiness,1634.1600341796875,37389622,28.7,1714702169216,283259,False,False
1012970,Full Moon Harvester,1620.8299560546875,27014407,33.1,1714701777320,420792,True,False
1012970,Predator,1620.0,24478195,30.0,1714701777320,420792,True,False
1012970,Blessed Aura,1626.6600341796875,310454,0.4,1714701777320,420792,True,False
1012970,Peacemaker,1620.0,29737648,36.5,1714701777320,420792,False,False
1012781,Empress's Grace,1620.8299560546875,29368301,32.5,1714700064560,391913,False,False
1012781,Desperate Salvation,1627.5,434752,0.5,1714700064560,391913,False,False
1012781,Arthetinean Skill,1632.5,27544305,30.5,1714700064560,391913,False,False
1012781,Shock Training,1633.3299560546875,33052529,36.6,1714700064560,391913,False,False
1012721,Lunar Voice,1621.6600341796875,26780841,23.4,1714699572200,322791,False,False
1012721,Desperate Salvation,1620.0,305004,0.3,1714699572200,322791,False,False
1012721,Punisher,1655.0,58311621,50.9,1714699572200,322791,False,False
1012721,Pinnacle,1621.6600341796875,29242419,25.5,1714699572200,322791,False,False
1012712,Blessed Aura,1641.6600341796875,944512,0.9,1714699457908,347713,False,False
1012712,Igniter,1621.6600341796875,32385462,29.7,1714699457908,347713,False,False
1012712,Mayhem,1625.8299560546875,38537727,35.4,1714699457908,347713,False,False
1012712,Peacemaker,1620.0,37083272,34.0,1714699457908,347713,False,False
1012681,Brawl King Storm,1623.3299560546875,28949977,27.7,1714699213099,346654,False,False
1012681,Surge,1620.0,28897587,27.6,1714699213099,346654,False,False
1012681,Blessed Aura,1630.0,703478,0.7,1714699213099,346654,False,False
1012681,Reflux,1630.8299560546875,46086593,44.0,1714699213099,346654,False,False
1012678,Surge,1632.5,32477970,28.6,1714699191811,337728,False,False
1012678,Robust Spirit,1626.6600341796875,41730933,36.8,1714699191811,337728,False,False
1012678,Desperate Salvation,1625.0,444559,0.4,1714699191811,337728,False,False
1012678,Esoteric Skill Enhancement,1640.0,38805258,34.2,1714699191811,337728,False,False
1012585,Full Bloom,1620.0,342373,0.3,1714698298389,364834,False,False
1012585,Asura's Path,1624.1600341796875,37117680,37.4,1714698298389,364834,False,False
1012585,Peacemaker,1620.0,26187609,26.4,1714698298389,364834,False,False
1012585,Esoteric Skill Enhancement,1620.8299560546875,35488019,35.8,1714698298389,364834,False,False
1012555,Full Bloom,1620.0,412451,0.5,1714697885717,381361,False,False
1012555,Surge,1630.8299560546875,31259138,34.7,1714697885717,381361,False,False
1012555,Predator,1620.0,26800930,29.7,1714697885717,381361,False,False
1012555,Igniter,1620.8299560546875,31681531,35.1,1714697885717,381361,False,False
1012532,Combat Readiness,1620.0,19493477,22.5,1714697687240,411317,False,False
1012532,Desperate Salvation,1620.8299560546875,370971,0.4,1714697687240,411317,False,False
1012532,Lunar Voice,1633.3299560546875,39295039,45.3,1714697687240,411317,True,False
1012532,Esoteric Skill Enhancement,1630.8299560546875,27544357,31.8,1714697687240,411317,False,False
1012527,Order of the Emperor,1620.0,29424223,42.5,1714697522560,524698,False,False
1012527,Lunar Voice,1620.0,10353660,15.0,1714697522560,524698,True,False
1012527,Peacemaker,1621.6600341796875,28497562,41.2,1714697522560,524698,False,False
1012527,Desperate Salvation,1630.8299560546875,913243,1.3,1714697522560,524698,False,False
1012463,Desperate Salvation,1620.8299560546875,454298,0.4,1714696940056,318404,False,False
1012463,Rage Hammer,1620.0,17257153,15.4,1714696940056,318404,True,False
1012463,Full Moon Harvester,1633.3299560546875,48646851,43.4,1714696940056,318404,False,False
1012463,Ultimate Skill: Taijutsu,1636.6600341796875,45630581,40.7,1714696940056,318404,False,False
1012434,Desperate Salvation,1627.5,362387,0.5,1714696406713,506743,True,False
1012434,Pinnacle,1620.0,22933910,30.0,1714696406713,506743,True,False
1012434,Predator,1625.8299560546875,22982488,30.1,1714696406713,506743,False,False
1012434,First Intention,1625.0,30071159,39.4,1714696406713,506743,False,False
1012370,Blessed Aura,1634.1600341796875,886456,0.8,1714696176689,303942,False,False
1012370,Igniter,1620.0,42251092,36.4,1714696176689,303942,False,False
1012370,Full Moon Harvester,1620.0,31466164,27.1,1714696176689,303942,False,False
1012370,Esoteric Skill Enhancement,1633.3299560546875,41538600,35.8,1714696176689,303942,False,False
1012315,Ultimate Skill: Taijutsu,1626.6600341796875,41141476,29.6,1714695694490,263144,False,False
1012315,Igniter,1633.3299560546875,68435190,49.3,1714695694490,263144,False,False
1012315,Lone Knight,1624.1600341796875,28904954,20.8,1714695694490,263144,False,False
1012315,Blessed Aura,1620.0,422859,0.3,1714695694490,263144,False,False
1012289,Asura's Path,1625.0,20604031,22.4,1714695331481,371971,True,False
1012289,Blessed Aura,1630.0,462328,0.5,1714695331481,371971,False,False
1012289,Death Strike,1620.8299560546875,19213354,20.9,1714695331481,371971,True,False
