id,name,spec,gearscore,dps,percent,timestamp,duration,isDead,weird,arkPassiveActive,localPlayer,hasSpec
484963,Breaker #6,Brawl King Storm,1680.0,32327629,0.1164704333990654,1730313472763,1124462,False,False,False,False,True
484963,Shadowhunter #4,Demonic Impulse,1680.6600341796875,46477666,0.1674503843878253,1730313472763,1124462,False,False,False,False,True
484963,Reaper #2,Hunger,1680.8299560546875,48843466,0.1759739216795799,1730313472763,1124462,False,False,False,False,True
484963,Summoner #5,Master Summoner,1685.0,44477602,0.1602445258664389,1730313472763,1124462,True,False,True,False,True
484963,Paladin #7,Blessed Aura,1680.0,2571719,0.0092654251417761,1730313472763,1124462,False,False,False,False,True
484963,Artist #8,Full Bloom,1680.0,1310602,0.0047218551955567,1730313472763,1124462,False,False,False,False,True
484963,Souleater #1,Night's Edge,1681.6600341796875,53583752,0.1930522903052383,1730313472763,1124462,False,False,False,False,True
484963,Sharpshooter #3,Death Strike,1680.0,47968380,0.1728211496132631,1730313472763,1124462,True,False,True,True,True
484980,Ârwêen,Master Summoner,1683.3299560546875,30070204,0.1038743645355276,1730313865359,1088980,True,False,False,False,True
484980,Chiwami,Full Bloom,1680.8299560546875,2474967,0.0085495138101291,1730313865359,1088980,False,False,False,False,True
484980,Deleitha,Esoteric Skill Enhancement,1687.5,48103892,0.1661698475070422,1730313865359,1088980,False,False,True,False,True
484980,Eatmydatte,Night's Edge,1693.3299560546875,54864306,0.1895229883186936,1730313865359,1088980,False,False,True,False,True
484980,Gunlancenerfwhen,Lone Knight,1680.0,35820901,0.1237395439174621,1730313865359,1088980,False,False,False,False,True
484980,Laliâ,Full Bloom,1684.1600341796875,1133035,0.0039139505213037,1730313865359,1088980,True,False,False,False,True
484980,Soulfy,Predator,1685.0,63678946,0.2199722373031515,1730313865359,1088980,False,False,True,True,True
484980,Syrusae,Peacemaker,1685.8299560546875,53340031,0.1842575402691096,1730313865359,1088980,False,False,True,False,True
485060,Souleater #4,Full Moon Harvester,1685.8299560546875,48920699,0.1696593914080669,1730315040592,1079382,False,False,True,False,True
485060,Glaivier #3,Pinnacle,1687.5,49818949,0.1727745666089015,1730315040592,1079382,False,False,False,False,True
485060,Reaper #5,Lunar Voice,1681.6600341796875,38523789,0.133602395919829,1730315040592,1079382,True,False,False,False,True
485060,Deathblade #1,Remaining Energy,1690.0,66597752,0.2309642810595444,1730315040592,1079382,False,False,True,True,True
485060,Striker #6,Deathblow,1688.3299560546875,28273519,0.0980539551674111,1730315040592,1079382,True,False,False,False,True
485060,Paladin #8,Blessed Aura,1680.0,1151272,0.0039926679474704,1730315040592,1079382,False,False,False,False,True
485060,Slayer #2,Punisher,1680.0,53849601,0.1867530660840972,1730315040592,1079382,False,False,False,False,True
485060,Artist #7,Full Bloom,1680.0,1210958,0.0041996619324824,1730315040592,1079382,True,False,False,False,True
485065,Capybaramovement,Lunar Voice,1684.1600341796875,44847879,0.1520890170248494,1730315163155,1036854,True,False,False,False,True
485065,Faczek,Brawl King Storm,1680.0,49841947,0.1690249995063231,1730315163155,1036854,False,False,True,False,True
485065,Hermeowne,First Intention,1680.0,54476311,0.1847411466466449,1730315163155,1036854,False,False,False,False,True
485065,Mayafan,Energy Overflow,1680.0,36685861,0.1244098196527924,1730315163155,1036854,False,False,False,True,True
485065,Mayalynde,Grace of the Empress,1680.1600341796875,73328647,0.2486735625109979,1730315163155,1036854,False,False,False,False,True
485065,Paintjar,Full Bloom,1680.8299560546875,2809872,0.0095288936728902,1730315163155,1036854,False,False,False,False,True
485065,Ppj,Desperate Salvation,1681.6600341796875,2718209,0.009218044288741,1730315163155,1036854,True,False,False,False,True
485065,Secretjelly,Wind Fury,1680.0,30170415,0.102314509914321,1730315163155,1036854,True,False,True,False,True
485077,Ecenaz,Igniter,1690.0,59919198,0.1978157050670979,1730315481751,1037406,False,False,False,False,True
485077,Falfalaran,Pinnacle,1683.3299560546875,54799040,0.1809121466312033,1730315481751,1037406,False,False,False,False,True
485077,Hazda,Peacemaker,1689.1600341796875,35935449,0.1186363706142685,1730315481751,1037406,False,False,False,False,True
485077,Homedelsenyor,Blessed Aura,1682.5,2722001,0.0089863443600888,1730315481751,1037406,False,False,False,True,True
485077,Percal,Blessed Aura,1680.8299560546875,2587894,0.0085436069462897,1730315481751,1037406,False,False,False,False,True
485077,Saphael,Combat Readiness,1683.3299560546875,35726071,0.1179451354496133,1730315481751,1037406,False,False,False,False,True
485077,Vamoajugá,Barrage Enhancement,1681.6600341796875,56104309,0.1852213282650633,1730315481751,1037406,False,False,True,False,True
485077,Yahagí,Grace of the Empress,1685.0,55110185,0.1819393527622516,1730315481751,1037406,False,False,False,False,True
485120,Gunslinger #1,Peacemaker,1705.8299560546875,66562225,0.2061184999374155,1730316211968,1011078,False,False,True,False,True
485120,Paladin #6,Blessed Aura,1680.0,2288134,0.0070855015398869,1730316211968,1011078,False,False,False,False,True
485120,Gunlancer #5,Lone Knight,1682.0,35100142,0.108692109024755,1730316211968,1011078,False,False,True,False,True
485120,Sorceress #2,Igniter,1701.6600341796875,60376022,0.1869621258428245,1730316211968,1011078,False,False,False,False,True
485120,Bard #7,Desperate Salvation,1680.0,2282260,0.0070673119425795,1730316211968,1011078,False,False,False,False,True
485120,Souleater #3,Full Moon Harvester,1685.0,52065775,0.1612283760207684,1730316211968,1011078,False,False,False,False,True
485120,Striker #4,Esoteric Flurry,1681.6600341796875,48265222,0.1494594743157451,1730316211968,1011078,False,False,True,False,True
485120,Yydz,Remaining Energy,1683.3299560546875,55992048,0.173386585892881,1730316211968,1011078,True,False,True,True,True
485125,Dontforgetme,Surge,1685.0,28980460,0.1031638747517031,1730316167527,1099997,True,False,False,False,True
485125,Godsbanisher,Blessed Aura,1691.6600341796875,1545611,0.0055020251444888,1730316167527,1099997,False,False,False,False,True
485125,Korea,Enhanced Weapon,1682.5,48137944,0.1713601794319517,1730316167527,1099997,False,False,False,False,True
485125,Littlehu,Full Bloom,1680.0,2440601,0.0086879868671125,1730316167527,1099997,False,False,False,False,True
485125,Nuriabla,First Intention,1682.5,41138721,0.1464445305798893,1730316167527,1099997,False,False,False,False,True
485125,Sangnamja,Gravity Training,1685.8299560546875,44482850,0.1583488725161297,1730316167527,1099997,False,False,False,False,True
485125,Shnekel,Night's Edge,1684.6600341796875,63872095,0.2273701938723154,1730316167527,1099997,False,False,True,False,True
485125,Soulpunchy,Energy Overflow,1682.5,50318461,0.1791223261570885,1730316167527,1099997,False,False,True,True,True
485161,Charlè,Ultimate Skill: Taijutsu,1695.8299560546875,70310914,0.2287433839902521,1730316925983,996117,False,False,True,False,True
485161,Diergonn,Control,1705.8299560546875,74513803,0.2424166958233966,1730316925983,996117,False,False,True,True,True
485161,Indiiica,Esoteric Skill Enhancement,1685.8299560546875,50410274,0.1640003806896298,1730316925983,996117,False,False,False,False,True
485161,Lyarc,Desperate Salvation,1700.0,3120195,0.0101509697770315,1730316925983,996117,False,False,False,False,True
485161,Mindblown,Peacemaker,1690.0,27059850,0.0880341515581581,1730316925983,996117,True,False,False,False,True
