id,class,gearScore,dps,percent,date,duration,dead,weird
1013010,Ultimate Skill: Taijutsu,1620.0,14874776,22.9,1714702335435,279225,False,False
1013010,Night's Edge,1620.0,25239494,38.8,1714702335435,279225,False,False
1013010,Full Bloom,1630.8299560546875,669526,1.0,1714702335435,279225,False,False
1013010,Lunar Voice,1622.5,24187175,37.2,1714702335435,279225,False,False
1013008,Peacemaker,1625.0,16818881,28.9,1714702282915,311499,False,False
1013008,Blessed Aura,1620.0,259436,0.4,1714702282915,311499,False,False
1013008,Demonic Impulse,1620.8299560546875,14677793,25.2,1714702282915,311499,False,False
1013008,Igniter,1626.6600341796875,26507487,45.5,1714702282915,311499,False,False
1013001,Lunar Voice,1630.0,25470065,34.8,1714702252038,248200,False,False
1013001,Remaining Energy,1620.0,25254223,34.5,1714702252038,248200,False,False
1013001,Blessed Aura,1631.6600341796875,613726,0.8,1714702252038,248200,False,False
1013001,Night's Edge,1620.8299560546875,21772521,29.8,1714702252038,248200,False,False
1012997,Order of the Emperor,1620.0,17901441,30.7,1714702166287,311715,False,False
1012997,Desperate Salvation,1620.0,275558,0.5,1714702166287,311715,False,False
1012997,Enhanced Weapon,1620.8299560546875,16091425,27.6,1714702166287,311715,False,False
1012997,Death Strike,1622.5,24019436,41.2,1714702166287,311715,False,False
1012983,Brawl King Storm,1621.6600341796875,21150634,36.1,1714702046544,309254,False,False
1012983,Blessed Aura,1620.0,204893,0.3,1714702046544,309254,False,False
1012983,Surge,1620.0,11324714,19.3,1714702046544,309254,True,False
1012983,Lunar Voice,1631.6600341796875,25934625,44.2,1714702046544,309254,False,False
1012978,Desperate Salvation,1630.0,389627,0.5,1714702044094,254135,False,False
1012978,Mayhem,1630.0,21559947,30.2,1714702044094,254135,False,False
1012978,Hunger,1630.0,24698002,34.6,1714702044094,254135,False,False
1012978,Esoteric Skill Enhancement,1620.0,24727255,34.6,1714702044094,254135,False,False
1012975,Blessed Aura,1620.0,259184,0.5,1714701912345,374859,False,False
1012975,Mayhem,1620.0,9181649,18.9,1714701912345,374859,True,False
1012975,Igniter,1622.5,15378708,31.7,1714701912345,374859,False,False
1012975,Full Moon Harvester,1631.6600341796875,23650268,48.8,1714701912345,374859,False,False
1012921,Drizzle,1635.8299560546875,24289610,30.6,1714701605758,229721,False,False
1012921,Full Bloom,1631.6600341796875,591435,0.7,1714701605758,229721,False,False
1012921,Asura's Path,1635.0,32307511,40.8,1714701605758,229721,False,False
1012921,Combat Readiness,1634.1600341796875,22089291,27.9,1714701605758,229721,False,False
1012906,Full Moon Harvester,1620.8299560546875,25585304,37.8,1714701287817,268431,False,False
1012906,Predator,1620.0,19228419,28.4,1714701287817,268431,False,False
1012906,Blessed Aura,1626.6600341796875,325065,0.5,1714701287817,268431,False,False
1012906,Peacemaker,1620.0,22504812,33.3,1714701287817,268431,False,False
1012732,Empress's Grace,1620.8299560546875,20974854,33.4,1714699682512,289821,False,False
1012732,Desperate Salvation,1627.5,353759,0.6,1714699682512,289821,False,False
1012732,Arthetinean Skill,1632.5,18755641,29.9,1714699682512,289821,False,False
1012732,Shock Training,1633.3299560546875,22625065,36.1,1714699682512,289821,False,False
1012675,Lunar Voice,1621.6600341796875,15203936,21.4,1714699233616,256603,False,False
1012675,Desperate Salvation,1620.0,242785,0.3,1714699233616,256603,False,False
1012675,Punisher,1655.0,36145401,51.0,1714699233616,256603,False,False
1012675,Pinnacle,1621.6600341796875,19329564,27.3,1714699233616,256603,False,False
1012629,Surge,1632.5,17453738,27.3,1714698820285,283514,False,False
1012629,Robust Spirit,1626.6600341796875,22782653,35.6,1714698820285,283514,False,False
1012629,Desperate Salvation,1625.0,303720,0.5,1714698820285,283514,False,False
1012629,Esoteric Skill Enhancement,1640.0,23509181,36.7,1714698820285,283514,False,False
1012613,Brawl King Storm,1623.3299560546875,24197737,32.6,1714698653919,244698,False,False
1012613,Surge,1620.0,22293935,30.0,1714698653919,244698,False,False
1012613,Blessed Aura,1630.0,706007,1.0,1714698653919,244698,False,False
1012613,Reflux,1630.8299560546875,27118367,36.5,1714698653919,244698,False,False
1012589,Blessed Aura,1641.6600341796875,660341,1.0,1714698441132,282804,False,False
1012589,Igniter,1621.6600341796875,19756722,30.7,1714698441132,282804,False,False
1012589,Mayhem,1625.8299560546875,20975996,32.6,1714698441132,282804,False,False
1012589,Peacemaker,1620.0,22877129,35.6,1714698441132,282804,False,False
1012539,Full Bloom,1620.0,303285,0.5,1714697811764,321111,False,False
1012539,Asura's Path,1624.1600341796875,18216792,32.2,1714697811764,321111,False,False
1012539,Peacemaker,1620.0,17844369,31.6,1714697811764,321111,False,False
1012539,Esoteric Skill Enhancement,1620.8299560546875,20154902,35.7,1714697811764,321111,False,False
