id,name,spec,gearscore,dps,percent,timestamp,duration,isDead,weird,arkPassiveActive,localPlayer,hasSpec
484966,Souleater #5,Full Moon Harvester,1685.8299560546875,47495060,0.1296932938654797,1730313995093,691968,False,False,True,False,True
484966,Glaivier #3,Pinnacle,1687.5,55999830,0.1529170067077904,1730313995093,691968,False,False,False,False,True
484966,Reaper #4,Lunar Voice,1681.6600341796875,54167607,0.1479138119341425,1730313995093,691968,False,False,False,False,True
484966,Deathblade #1,Remaining Energy,1690.0,84843388,0.231679219953126,1730313995093,691968,False,False,True,True,True
484966,Striker #6,Deathblow,1688.3299560546875,43606320,0.1190744316177755,1730313995093,691968,False,False,False,False,True
484966,Paladin #8,Blessed Aura,1680.0,1126444,0.0030759458502633,1730313995093,691968,False,False,False,False,True
484966,Slayer #2,Punisher,1680.0,75237582,0.2054489421016444,1730313995093,691968,False,False,False,False,True
484966,Artist #7,Full Bloom,1680.0,3734372,0.0101973343164324,1730313995093,691968,False,False,False,False,True
484972,Capybaramovement,Lunar Voice,1684.1600341796875,65467590,0.2183142535980569,1730313981480,844904,False,False,False,False,True
484972,Faczek,Brawl King Storm,1680.0,60251997,0.2009218569500933,1730313981480,844904,False,False,True,False,True
484972,Hermeowne,First Intention,1680.0,55507590,0.1851007205225817,1730313981480,844904,False,False,False,False,True
484972,Mayafan,Energy Overflow,1680.0,43344241,0.1445396969964725,1730313981480,844904,False,False,False,True,True
484972,Mayalynde,Grace of the Empress,1680.1600341796875,19765713,0.0659125665146435,1730313981480,844904,True,False,False,False,True
484972,Paintjar,Full Bloom,1680.8299560546875,2965939,0.0098904932807571,1730313981480,844904,False,False,False,False,True
484972,Ppj,Desperate Salvation,1681.6600341796875,1644288,0.0054831941640167,1730313981480,844904,False,False,False,False,True
484972,Secretjelly,Wind Fury,1680.0,50930401,0.1698372046346097,1730313981480,844904,False,False,True,False,True
485019,Ecenaz,Igniter,1690.0,73104561,0.2027393165015214,1730314492054,699414,False,False,False,False,True
485019,Falfalaran,Pinnacle,1683.3299560546875,70035924,0.1942291310977505,1730314492054,699414,False,False,False,False,True
485019,Hazda,Peacemaker,1689.1600341796875,43722228,0.1212539204037308,1730314492054,699414,False,False,False,False,True
485019,Homedelsenyor,Blessed Aura,1682.5,1594037,0.0044207087415262,1730314492054,699414,False,False,False,True,True
485019,Percal,Blessed Aura,1680.8299560546875,3257670,0.0090344265823237,1730314492054,699414,False,False,False,False,True
485019,Saphael,Combat Readiness,1683.3299560546875,44704921,0.1239792018967805,1730314492054,699414,False,False,False,False,True
485019,Vamoajugá,Barrage Enhancement,1681.6600341796875,64996601,0.180253684331161,1730314492054,699414,False,False,True,False,True
