id,uploadedAt,boss,difficulty,timestamp,duration,version,localPlayer,region,totalDamageDealt,totalDps,minGearScore,maxGearScore,name,class,spec,dps,percent,gearScore,isDead,deaths,arkPassiveActive,weird,hasSpec
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Sharpshooter #5,Sharpshooter,Death Strike,28764353,0.14751172583057548,1660.0,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Gunlancer #6,Gunlancer,Lone Knight,22780530,0.11682499153153904,1660.0,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Breaker #3,Breaker,Asura's Path,34355821,0.17618635288046727,1666.6600341796875,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Artist #8,Artist,Full Bloom,2032016,0.010420751931230389,1660.0,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Breaker #1,Breaker,Brawl King Storm,38942804,0.19970969716307674,1665.8299560546875,True,1,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Bard #7,Bard,Desperate Salvation,2598608,0.013326395724497613,1660.1600341796875,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Arcanist #2,Arcanist,Order of the Emperor,35988156,0.1845574277655395,1662.5,False,0,False,False,True
477952,2024-10-29 06:46:36.574152+00:00,"Aegir, the Oppressor",Normal,1730183431955,879725,1.18.0,Arcanist #2,NAE,171402417125,194997061,1660,1666.6600341796875,Slayer #4,Slayer,Predator,29534770,0.15146264178822674,1660.0,False,0,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Berserker #1,Berserker,Mayhem,39650260,0.202895396053233,1660.0,False,0,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Souleater #2,Souleater,Night's Edge,38259699,0.1957797195146383,1661.6600341796875,False,0,True,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Bard #8,Bard,Desperate Salvation,967194,0.004949254045000225,1660.0,True,1,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Arcanist #4,Arcanist,Order of the Emperor,30489316,0.15601768677461822,1669.1600341796875,False,0,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Destroyer #3,Destroyer,Gravity Training,31660660,0.1620116021939516,1669.1600341796875,False,0,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Slayer #6,Slayer,Punisher,25278885,0.12935525224447786,1660.8299560546875,True,1,False,False,True
484979,2024-10-30 19:02:34.997323+00:00,"Aegir, the Oppressor",Normal,1730314033770,915989,1.18.0,Bard #8,EUC,178811292575,195422177,1660,1669.1600341796875,Paladin #7,Paladin,Blessed Aura,2369160,0.012123291411291565,1660.0,False,0,False,False,True
