id,uploadedAt,boss,difficulty,timestamp,duration,version,localPlayer,region,totalDamageDealt,totalDps,minGearScore,maxGearScore,name,class,spec,dps,percent,gearScore,isDead,deaths,arkPassiveActive,weird,hasSpec
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Paladin #8,Paladin,Paladin,494312,0.003555776868858328,1630.0,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Wardancer #5,Wardancer,Wardancer,22666274,0.16304725111347676,1640.0,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Sharpshooter #3,Sharpshooter,Sharpshooter,23045056,0.1657719761331807,1636.6600341796875,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Bard #7,Bard,Bard,616232,0.004432794452593311,1645.0,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Souleater #2,Souleater,Souleater,24310681,0.17487610490134498,1651.6600341796875,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Arcanist #4,Arcanist,Arcanist,22921963,0.1648865207080274,1637.5,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Slayer #6,Slayer,Slayer,19985056,0.14376021591148574,1640.0,False,0,False,True,False
1852,2024-10-06 13:36:27.253114+00:00,Red Doom Narkiel,Hard,1721272795937,662389,1.12.0,Arcanist #1,NAE,92028987523,139016597,1630,1651.6600341796875,Arcanist #1,Arcanist,Arcanist,24977019,0.17966933113749,1635.0,False,0,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Artillerist #4,Artillerist,Artillerist,10872303,0.11258316678799671,1630.8299560546875,True,1,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Aeromancer #2,Aeromancer,Aeromancer,21231916,0.21985740649950022,1630.0,True,1,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Paladin #8,Paladin,Paladin,387969,0.004017435738828498,1630.0,False,0,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Gunlancer #5,Gunlancer,Gunlancer,9558787,0.09898165191973905,1630.8299560546875,True,1,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Wardancer #6,Wardancer,Wardancer,7740804,0.08015635949487354,1630.8299560546875,True,1,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Bard #7,Bard,Bard,637312,0.0065993932648852555,1636.6600341796875,True,1,False,True,False
1867,2024-10-06 13:36:38.141189+00:00,Red Doom Narkiel,Hard,1721443466290,884803,1.12.2,Bard #7,NAE,85369031589,96571302,1630,1636.6600341796875,Breaker #1,Breaker,Breaker,25830308,0.2674739541152712,1631.6600341796875,True,1,False,True,False
